Area Code,Area,Item,Element,Unit,Y2008,Y2009,Y2010,Y2011,Y2012,Y2013,Y2014,Y2015,Y2016,Y2017
132,Maldives,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.8292,1.7117,1.3921,0.7653,2.8437,2.3,1.8913,2.1855,2.9645,2.9853
133,Mali,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.1633,0.0921,0.1377,0.1795,0.154,0.1522,0.1636,0.1565,0.1601,0.1561
133,Mali,"Rice, paddy",Emissions intensity,kg CO2eq/kg product,0.5914,0.5957,0.8869,0.656,0.5799,0.6608,0.6308,0.6515,0.6022,0.556
133,Mali,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,51.949,50.2061,51.0229,51.0603,45.8997,53.4079,58.5853,61.07,59.4054,59.7687
133,Mali,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,6.7107,6.7106,6.9123,6.7109,10.5088,8.1913,5.0527,9.5241,9.5241,5.0478
133,Mali,"Meat, goat",Emissions intensity,kg CO2eq/kg product,10.5556,10.6223,11.3047,11.3981,11.531,11.8331,10.6242,10.9318,12.9455,13.1864
133,Mali,"Milk, whole fresh goat",Emissions intensity,kg CO2eq/kg product,3.8023,3.6143,3.893,3.8855,4.0015,7.7413,7.7145,8.5072,8.7148,9.6802
133,Mali,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,13.2861,12.1691,12.9723,12.8721,22.2687,14.76,13.5023,11.6691,14.2466,13.3675
133,Mali,"Milk, whole fresh sheep",Emissions intensity,kg CO2eq/kg product,6.8098,6.8837,7.034,7.1103,7.7676,6.3925,6.9567,7.6493,7.7389,6.9499
133,Mali,"Milk, whole fresh camel",Emissions intensity,kg CO2eq/kg product,1.075,1.314,1.3748,1.3721,1.4013,1.7489,1.5964,1.5949,1.5949,1.6745
133,Mali,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,3.1009,3.0514,3.1534,3.2045,3.0139,2.976,3.6072,3.1023,3.6614,3.5324
133,Mali,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,2.1177,2.1169,2.1176,2.109,2.1068,2.1047,2.0055,2.1526,2.2993,2.131
133,Mali,"Meat, pig",Emissions intensity,kg CO2eq/kg product,8.9022,8.5336,8.6579,8.6429,8.6622,9.4508,10.6678,11.2313,10.7638,9.7194
134,Malta,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.1553,0.1754,0.1789,0.1954,0.5846,0.9692,1.1151,1.3143,0.6514,0.2365
134,Malta,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,16.3015,11.9583,11.9456,15.3641,16.3234,15.3246,14.6763,16.5634,13.4974,14.241
134,Malta,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,0.7867,0.7634,0.6563,0.6575,0.6434,0.6817,0.6596,0.6652,0.6534,0.6491
134,Malta,"Meat, goat",Emissions intensity,kg CO2eq/kg product,13.2933,13.7273,11.7408,12.7488,11.7353,11.4076,12.0219,11.007,10.9689,10.9193
134,Malta,"Milk, whole fresh goat",Emissions intensity,kg CO2eq/kg product,0.7392,0.7391,0.7392,0.7497,0.7546,0.7392,0.7397,0.7621,0.762,0.7624
134,Malta,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,10.7571,11.905,10.5644,10.4758,9.9716,8.7674,8.785,8.8982,9.2643,9.0495
134,Malta,"Milk, whole fresh sheep",Emissions intensity,kg CO2eq/kg product,1.3591,1.3588,1.359,1.3601,1.3367,1.3588,1.3589,1.3592,1.3588,1.4013
134,Malta,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,0.4808,0.5666,0.5836,0.591,0.6174,0.5948,0.7034,0.7183,0.7057,0.6535
134,Malta,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,0.7084,0.5691,0.611,0.8426,0.687,0.5659,0.5562,0.5918,0.6124,0.6081
134,Malta,"Meat, pig",Emissions intensity,kg CO2eq/kg product,3.2322,3.197,3.3585,2.2646,2.8522,2.9853,2.7571,2.873,2.9425,2.5824
135,Martinique,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,28.6368,25.628,27.926,27.9163,28.0999,25.2873,26.2838,22.6022,24.4109,25.4902
135,Martinique,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,2.4835,2.4923,2.4107,2.3512,2.3535,2.3533,2.3531,2.2975,2.2857,2.5354
135,Martinique,"Meat, goat",Emissions intensity,kg CO2eq/kg product,68.9375,62.5796,47.6476,46.3531,57.2856,50.9849,58.1895,57.3516,56.3863,55.6093
135,Martinique,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,37.4901,42.8797,44.4633,44.4633,39.4697,35.179,50.2358,72.8324,92.5137,93.0511
135,Martinique,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,0.7604,0.8432,1.4902,1.4173,1.1311,1.1258,1.1072,1.0959,1.069,1.0089
135,Martinique,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,0.2487,0.2409,0.244,0.256,0.3316,0.3307,0.3303,0.3322,0.3395,0.3327
135,Martinique,"Meat, pig",Emissions intensity,kg CO2eq/kg product,2.8703,2.9643,2.7176,2.6324,2.4822,2.5115,2.4953,2.3296,2.8802,3.0169
136,Mauritania,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.1771,0.1644,0.1584,0.2243,0.1618,0.1647,0.1753,0.1758,0.1715,0.1682
136,Mauritania,"Rice, paddy",Emissions intensity,kg CO2eq/kg product,1.3137,1.5595,1.2003,1.2309,1.2588,1.2653,1.2219,1.2176,1.1965,1.1929
136,Mauritania,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,48.3035,58.1619,58.9954,57.3403,55.877,54.5403,58.0877,54.9519,55.6697,58.3313
136,Mauritania,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,1.1831,1.1828,1.1826,1.1825,1.1823,1.1821,1.1819,1.1816,1.1813,1.1866
136,Mauritania,"Meat, goat",Emissions intensity,kg CO2eq/kg product,59.8072,62.908,66.1686,67.628,65.4532,66.0588,65.7819,66.693,70.0215,68.4148
136,Mauritania,"Milk, whole fresh goat",Emissions intensity,kg CO2eq/kg product,2.9699,2.9963,3.0229,3.046,3.0477,3.0565,3.1344,3.1597,3.0589,3.2275
136,Mauritania,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,52.0592,54.0457,43.791,45.5101,46.4648,47.6677,48.217,47.9297,49.4963,48.4134
136,Mauritania,"Milk, whole fresh sheep",Emissions intensity,kg CO2eq/kg product,5.3067,5.3636,5.5669,5.566,5.5983,5.5976,5.4795,5.7185,5.5369,5.5816
136,Mauritania,"Milk, whole fresh camel",Emissions intensity,kg CO2eq/kg product,5.1321,5.1356,5.1832,5.1824,5.1961,5.206,5.2052,5.1608,5.1822,5.2065
136,Mauritania,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,2.6841,2.6841,2.6841,2.7009,2.7763,2.8259,2.8319,3.3646,2.7637,2.7721
136,Mauritania,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,2.0493,2.0474,1.9858,2.0199,1.9838,1.9154,2.043,2.0411,2.0398,1.9838
137,Mauritius,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,69.5197,271.8237,68.4506,105.996,110.7618,52.6585,74.6937,63.8173,95.5645,83.0267
137,Mauritius,"Rice, paddy",Emissions intensity,kg CO2eq/kg product,15.3597,7.951,6.4029,5.256,3.404,3.6624,2.7626,3.576,5.7421,9.3901
137,Mauritius,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,2.339,1.9911,1.9645,0.8247,0.9878,1.4717,0.8281,0.7679,0.137,0.1302
137,Mauritius,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,1.5445,1.5032,1.5071,1.4797,1.4249,1.4797,1.4797,1.6076,1.7674,2.0095
137,Mauritius,"Meat, goat",Emissions intensity,kg CO2eq/kg product,52.5064,50.636,59.5644,60.3288,69.0958,70.5533,73.8499,80.8476,104.8744,162.1849
137,Mauritius,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,22.4282,27.4234,22.7438,33.9613,42.6674,84.6217,63.5879,63.541,46.163,18.4009
137,Mauritius,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,1.3136,1.2807,1.2681,1.2612,1.2782,1.2849,1.266,1.3044,1.4522,1.4019
137,Mauritius,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,0.7367,0.7384,0.724,0.7406,0.7002,0.694,0.6819,0.6852,0.7324,0.7115
137,Mauritius,"Meat, pig",Emissions intensity,kg CO2eq/kg product,7.0645,6.4419,7.7098,7.7973,5.0697,5.5463,6.7469,9.7395,9.8994,10.734
138,Mexico,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.1562,0.1796,0.171,0.1986,0.2095,0.2399,0.1558,0.1578,0.1953,0.1951
138,Mexico,"Rice, paddy",Emissions intensity,kg CO2eq/kg product,2.8326,2.6607,3.1598,3.9005,4.7537,5.6089,2.6821,2.5452,3.5643,3.343
138,Mexico,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,29.4611,29.3383,28.9616,28.2763,27.0762,27.7131,27.8759,28.0877,27.9343,25.3555
138,Mexico,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,0.4627,0.4652,0.4656,0.465,0.4614,0.4601,0.4571,0.4515,0.4478,0.4458
138,Mexico,"Meat, goat",Emissions intensity,kg CO2eq/kg product,39.8456,39.9087,39.9394,39.4387,40.5119,42.0579,42.5417,43.1248,43.1234,42.7045
138,Mexico,"Milk, whole fresh goat",Emissions intensity,kg CO2eq/kg product,1.1441,1.151,1.0148,1.1727,1.1705,1.1707,1.0274,1.0092,1.004,0.9884
138,Mexico,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,23.8719,23.5655,23.2965,22.9719,23.0404,23.1816,23.2774,23.2028,23.1725,22.8837
138,Mexico,"Milk, whole fresh sheep",Emissions intensity,kg CO2eq/kg product,4.911,4.946,4.9571,4.9716,4.9954,5.0067,5.0162,5.0327,5.0476,5.0556
138,Mexico,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,0.5051,0.5002,0.4993,0.4906,0.4938,0.4953,0.4838,0.4766,0.4703,0.4605
138,Mexico,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,0.476,0.4723,0.47,0.4543,0.4853,0.4581,0.4538,0.4469,0.4488,0.4394
138,Mexico,"Meat, pig",Emissions intensity,kg CO2eq/kg product,2.9428,2.9457,2.9471,2.9007,2.8712,2.8305,2.7974,2.7749,2.7301,2.6768
145,Micronesia (Federated States of),Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.115,0.114,0.113,0.112,0.1094,0.1072,0.1082,0.1099,0.11,0.1098
145,Micronesia (Federated States of),"Rice, paddy",Emissions intensity,kg CO2eq/kg product,3.8331,3.6326,3.4531,3.2924,2.9096,2.9771,3.1189,3.0513,2.9906,2.9282
145,Micronesia (Federated States of),"Meat, cattle",Emissions intensity,kg CO2eq/kg product,97.0652,104.5116,110.4216,112.2549,113.8609,115.8211,117.4847,119.5305,121.1943,123.5326
145,Micronesia (Federated States of),"Meat, goat",Emissions intensity,kg CO2eq/kg product,65.0408,68.9725,71.3125,71.9337,72.5657,73.2089,73.8636,74.5313,75.2006,75.8968
145,Micronesia (Federated States of),"Meat, chicken",Emissions intensity,kg CO2eq/kg product,2.3761,2.3657,2.3453,2.3607,2.3692,2.3774,2.3148,2.3509,2.3518,2.3501
145,Micronesia (Federated States of),"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,2.0834,2.0858,2.0758,2.0772,2.0776,2.0779,2.4177,2.0721,2.072,2.0282
145,Micronesia (Federated States of),"Meat, pig",Emissions intensity,kg CO2eq/kg product,17.4343,14.7596,14.8232,14.8504,14.8778,14.9052,14.9328,14.9606,14.9884,15.016
141,Mongolia,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.1802,0.1469,0.1773,0.1748,0.182,0.255,0.1824,0.3835,0.2155,0.4864
141,Mongolia,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,52.9546,50.3088,53.7234,49.0687,48.1954,59.7015,75.1995,45.0163,49.2126,50.2048
141,Mongolia,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,4.3479,4.3508,4.388,4.3693,4.3701,3.9062,3.4257,4.2526,4.4644,4.6069
141,Mongolia,"Meat, goat",Emissions intensity,kg CO2eq/kg product,70.7725,41.7592,51.8177,52.4314,50.3289,48.6033,64.9514,48.9042,59.65,60.7975
141,Mongolia,"Milk, whole fresh goat",Emissions intensity,kg CO2eq/kg product,12.8079,12.4095,11.2396,12.2732,12.2995,11.9479,9.3252,9.8057,11.7757,12.2212
141,Mongolia,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,42.3318,34.9748,32.1362,33.4747,44.4577,36.0029,43.926,32.0709,41.5707,41.2749
141,Mongolia,"Milk, whole fresh sheep",Emissions intensity,kg CO2eq/kg product,15.4173,15.3347,15.1064,15.2863,15.2824,14.2368,13.238,14.1868,13.9229,13.9401
141,Mongolia,"Milk, whole fresh camel",Emissions intensity,kg CO2eq/kg product,6.7098,6.6878,6.6292,6.7088,6.6435,6.6428,6.6592,6.6472,6.675,6.675
141,Mongolia,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,1.2668,1.6543,1.4406,1.5984,0.3338,0.6767,2.4208,4.2141,2.4451,4.6349
141,Mongolia,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,0.5833,0.9065,0.5854,0.7122,0.8124,0.7655,0.9333,0.5679,0.5018,0.4676
141,Mongolia,"Meat, pig",Emissions intensity,kg CO2eq/kg product,9.0019,6.2235,7.6359,16.1464,11.5613,11.3439,6.9918,6.401,4.7138,7.5278
273,Montenegro,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,1.3266,1.0577,1.3887,0.7532,1.0352,0.7555,0.711,0.7848,0.7669,0.5989
273,Montenegro,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,14.169,14.3306,12.929,10.2162,11.2757,9.9332,11.9491,16.8019,16.7135,8.9496
273,Montenegro,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,1.8509,1.8677,1.9036,1.1996,1.5796,1.4103,1.3789,1.4145,1.3631,1.3715
273,Montenegro,"Meat, goat",Emissions intensity,kg CO2eq/kg product,0,0,0,0,73.9948,75.1374,72.3338,72.0202,91.5722,77.5537
273,Montenegro,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,12.418,11.0726,11.7216,8.6799,10.4128,8.8567,8.7316,27.1747,48.5015,12.7662
273,Montenegro,"Milk, whole fresh sheep",Emissions intensity,kg CO2eq/kg product,6.1051,6.168,6.3872,5.5273,4.9856,4.4126,5.1431,3.4494,3.269,4.7927
273,Montenegro,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,0.0683,0.0515,0.0888,0.0351,0.0395,0.076,0.1452,0.0579,0.1876,0.2772
273,Montenegro,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,1.3265,1.2934,1.2959,1.157,1.2494,1.2077,1.068,0.9379,0.9597,0.9572
273,Montenegro,"Meat, pig",Emissions intensity,kg CO2eq/kg product,1.3186,1.4739,1.4619,0.8897,1.3994,8.4469,1.8208,1.8646,4.3727,4.1634
142,Montserrat,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.0629,0.0623,0.0618,0.0613,0.06,0.0617,0.0604,0.0595,0.0594,0.0589
142,Montserrat,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,16.2193,16.2193,16.9265,16.1844,16.2189,17.1625,16.3193,16.3569,16.4233,16.4556
142,Montserrat,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,1.5157,1.5151,1.5152,1.5148,1.5146,1.5145,1.514,1.5136,1.5135,1.5135
142,Montserrat,"Meat, goat",Emissions intensity,kg CO2eq/kg product,58.6781,58.6781,58.6781,59.4357,59.9247,60.9242,60.9088,61.0259,61.2236,61.3281
142,Montserrat,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,38.2616,35.3184,36.7311,38.7432,38.6681,38.7252,38.616,38.1724,38.0792,37.9755
142,Montserrat,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,1.0323,1.0323,1.0699,1.0288,1.0191,1.0059,0.9986,0.9909,0.979,0.9002
142,Montserrat,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,1.2442,1.2431,1.2489,1.2455,1.2445,1.2435,1.2424,1.2416,1.2406,1.3201
142,Montserrat,"Meat, pig",Emissions intensity,kg CO2eq/kg product,4.2117,4.2019,4.1964,4.1802,4.1532,4.1566,4.1288,4.112,4.1008,4.0879
143,Morocco,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.2576,0.1434,0.1756,0.1668,0.2117,0.1605,0.1937,0.1472,0.3107,0.1635
143,Morocco,"Rice, paddy",Emissions intensity,kg CO2eq/kg product,4.5604,3.2983,3.504,8.2312,2.4134,4.586,5.012,3.1067,3.5886,3.3727
143,Morocco,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,8.5582,7.9591,8.3353,8.2794,8.1805,6.9982,6.7318,7.2263,6.9004,6.9651
143,Morocco,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,1.4081,1.329,1.285,1.1867,1.0226,1.153,1.1654,1.159,1.1389,1.1833
143,Morocco,"Meat, goat",Emissions intensity,kg CO2eq/kg product,36.6605,38.0809,38.6525,39.085,34.4994,34.6321,36.3498,34.3801,29.3319,29.4653
143,Morocco,"Milk, whole fresh goat",Emissions intensity,kg CO2eq/kg product,7.2493,7.7039,7.4125,6.1672,6.0309,5.8709,7.5499,7.5738,7.3814,7.2522
143,Morocco,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,25.8478,23.2408,23.7599,23.9293,23.5954,29.4893,29.2977,21.6095,22.6453,22.3036
143,Morocco,"Milk, whole fresh sheep",Emissions intensity,kg CO2eq/kg product,5.4344,5.429,5.4957,4.8346,4.6315,5.5547,5.5697,5.5242,5.6073,5.6064
143,Morocco,"Milk, whole fresh camel",Emissions intensity,kg CO2eq/kg product,4.5023,4.6892,4.6035,4.6439,4.6596,4.6704,4.6483,4.6535,4.5955,4.5961
143,Morocco,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,1.2999,1.195,1.0456,1.0039,1.0377,1.1304,1.0367,0.9336,1.134,0.8783
143,Morocco,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,1.1378,1.16,1.0847,1.085,1.0811,1.0892,1.0878,1.0905,1.0912,1.09
143,Morocco,"Meat, pig",Emissions intensity,kg CO2eq/kg product,3.6834,3.6834,3.6125,3.6465,3.508,3.4,3.5176,3.5855,3.5647,3.5555
144,Mozambique,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.3454,0.1768,0.2059,0.1841,0.1572,0.282,0.2643,0.2112,0.2103,0.2095
144,Mozambique,"Rice, paddy",Emissions intensity,kg CO2eq/kg product,5.8556,1.7135,1.5036,1.4961,2.9754,5.8432,4.0126,3.0418,2.8203,2.1891
144,Mozambique,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,146.1417,112.3722,123.4811,113.7611,108.2498,133.7406,131.6139,116.3617,90.3603,94.8232
144,Mozambique,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,1.2736,1.2731,1.2736,1.2735,1.2734,1.2732,1.2874,1.2788,1.2892,1.2732
144,Mozambique,"Meat, goat",Emissions intensity,kg CO2eq/kg product,41.0063,41.4624,41.4565,41.3431,42.1091,41.8872,41.8021,27.5813,28.2566,30.4419
144,Mozambique,"Milk, whole fresh goat",Emissions intensity,kg CO2eq/kg product,2.0691,1.9999,2.0008,2.0221,2.0218,2.032,2.0652,1.9406,1.9632,2.0013
144,Mozambique,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,55.7345,46.6344,44.3027,43.1454,45.3382,47.2872,46.1859,30.5709,30.2044,30.9601
144,Mozambique,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,3.1996,2.2067,2.0848,1.7637,0.8141,1.0369,0.9144,0.2102,0.3321,0.4138
144,Mozambique,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,1.3421,1.3446,1.3485,1.1576,1.1891,1.3541,1.1601,1.2313,1.233,1.1837
144,Mozambique,"Meat, pig",Emissions intensity,kg CO2eq/kg product,3.8178,3.957,3.8105,3.8369,3.917,3.0055,3.4464,3.6396,3.6491,3.7565
28,Myanmar,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.085,0.0842,0.0824,0.0845,0.085,0.0865,0.0877,0.0865,0.0826,0.0863
28,Myanmar,"Rice, paddy",Emissions intensity,kg CO2eq/kg product,0.9252,0.9194,0.9159,0.9826,0.9934,0.9951,0.9937,0.9848,0.9796,1.0111
28,Myanmar,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,93.2449,80.1024,73.1225,75.1997,65.868,62.2888,58.955,53.1406,49.0338,48.4411
28,Myanmar,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,5.158,4.892,4.8929,3.2693,4.1476,3.8923,3.6507,4.0086,4.0293,4.0128
28,Myanmar,"Meat, goat",Emissions intensity,kg CO2eq/kg product,14.6436,16.0858,13.9094,13.8832,14.5639,14.4385,14.4319,14.0821,15.808,15.7623
28,Myanmar,"Milk, whole fresh goat",Emissions intensity,kg CO2eq/kg product,12.117,12.5123,12.8866,13.3256,13.9119,14.3157,14.8226,15.329,15.9561,16.4573
28,Myanmar,"Meat, buffalo",Emissions intensity,kg CO2eq/kg product,134.7385,126.1495,134.783,109.5678,111.0648,112.5893,120.8419,123.2172,121.0599,119.6031
28,Myanmar,"Milk, whole fresh buffalo",Emissions intensity,kg CO2eq/kg product,3.7922,3.4604,2.0678,2.1182,3.8974,3.906,3.9141,3.9224,3.9304,3.9381
28,Myanmar,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,16.9576,19.6921,17.3189,17.7973,18.0845,20.1015,18.6547,17.3138,17.585,17.4454
28,Myanmar,"Milk, whole fresh sheep",Emissions intensity,kg CO2eq/kg product,8.7404,9.5416,9.3449,10.0781,10.1807,10.6147,11.0489,11.4808,11.9158,12.2774
28,Myanmar,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,0.3881,0.412,0.412,0.4566,0.4868,0.5203,0.5667,0.6752,0.5947,0.6384
28,Myanmar,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,1.112,0.9237,1.0071,1.0149,0.9547,0.8759,0.8776,0.8759,0.8743,0.8822
28,Myanmar,"Meat, pig",Emissions intensity,kg CO2eq/kg product,2.9548,2.8777,2.9137,3.0712,3.1243,3.0666,2.9875,3.1092,3.3703,3.3404
147,Namibia,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.1055,0.155,0.2082,0.2829,0.3807,0.4969,0.2779,0.4691,0.7597,0.7492
147,Namibia,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,72.7953,70.9436,70.6552,70.4436,84.9972,77.0549,75.8543,81.4242,83.3946,86.9994
147,Namibia,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,3.2882,3.2882,3.1453,3.1453,3.0932,3.0553,3.6649,3.6539,3.6519,3.655
147,Namibia,"Meat, goat",Emissions intensity,kg CO2eq/kg product,118.9522,118.9522,120.8708,121.7844,109.152,94.4078,104.4432,111.8124,109.948,110.2724
147,Namibia,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,43.204,43.204,44.1453,43.035,41.0141,31.9986,36.803,39.2049,38.7975,38.3844
147,Namibia,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,1.5891,1.5644,1.5786,1.5825,1.5424,1.547,1.2664,1.4102,1.4583,1.4206
147,Namibia,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,2.0415,2.11,2.0422,2.0422,2.0566,2.0165,2.1157,2.073,2.0756,2.2465
147,Namibia,"Meat, pig",Emissions intensity,kg CO2eq/kg product,4.0037,4.0182,4.081,4.0883,4.127,3.9623,4.0395,4.173,4.1215,4.1447
148,Nauru,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,0.9567,0.9547,0.7021,0.6969,0.6917,0.6874,0.6822,0.677,0.6718,0.9483
148,Nauru,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,0.8647,0.8639,0.8628,0.862,0.8613,0.8603,0.8596,0.8589,0.8581,0.7873
148,Nauru,"Meat, pig",Emissions intensity,kg CO2eq/kg product,16.0367,16.1136,16.1667,16.1705,16.1744,16.1782,16.182,16.1848,16.1884,16.1913
149,Nepal,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.0929,0.1057,0.1121,0.1126,0.1055,0.1221,0.1242,0.1279,0.1268,0.1211
149,Nepal,"Rice, paddy",Emissions intensity,kg CO2eq/kg product,0.8956,0.8594,0.9183,0.8421,0.7616,0.7968,0.7487,0.7571,0.8031,0.7532
149,Nepal,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,89.4753,89.2199,89.2521,87.8678,87.0586,86.3788,85.9775,88.3272,89.6442,90.5639
149,Nepal,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,3.823,3.7739,3.7261,3.6476,3.5673,3.4878,3.2229,3.0806,2.6689,2.5913
149,Nepal,"Meat, goat",Emissions intensity,kg CO2eq/kg product,30.9123,30.7119,31.2081,31.1757,31.7917,31.8747,30.4348,29.7282,29.6434,29.1937
149,Nepal,"Milk, whole fresh goat",Emissions intensity,kg CO2eq/kg product,3.0506,3.0727,3.0963,3.0605,3.0613,3.0652,3.1746,3.1784,3.2181,3.2272
149,Nepal,"Meat, buffalo",Emissions intensity,kg CO2eq/kg product,33.0558,33.2681,33.1894,33.1254,33.124,33.2101,33.1048,32.9965,32.7308,30.5994
149,Nepal,"Milk, whole fresh buffalo",Emissions intensity,kg CO2eq/kg product,1.7614,1.7642,1.7638,1.7489,1.7328,1.7313,1.7311,1.7312,1.6819,1.8198
149,Nepal,"Meat, sheep",Emissions intensity,kg CO2eq/kg product,34.8572,34.8342,35.012,30.4603,30.4968,30.4332,34.8777,34.8497,35.0376,34.7058
149,Nepal,"Milk, whole fresh sheep",Emissions intensity,kg CO2eq/kg product,3.4852,3.4785,3.4766,3.6349,3.6391,3.6457,3.4632,3.4629,3.4738,3.4748
149,Nepal,"Meat, chicken",Emissions intensity,kg CO2eq/kg product,4.1616,4.1171,4.4166,3.5106,3.6503,3.6675,3.6403,3.6327,4.041,3.9764
149,Nepal,"Eggs, hen, in shell",Emissions intensity,kg CO2eq/kg product,1.3413,1.3384,1.3404,1.2529,1.1614,1.0904,1.1248,1.1249,1.1053,1.0718
149,Nepal,"Meat, pig",Emissions intensity,kg CO2eq/kg product,7.8402,7.8115,7.9292,7.8592,7.9088,7.8793,7.8489,7.5939,6.9801,6.8785
150,Netherlands,Cereals excluding rice,Emissions intensity,kg CO2eq/kg product,0.1636,0.159,0.1666,0.1751,0.1762,0.1619,0.1735,0.185,0.223,0.2179
150,Netherlands,"Meat, cattle",Emissions intensity,kg CO2eq/kg product,11.0786,10.8527,11.3273,11.175,11.3943,11.534,12.3822,12.3625,10.9372,9.7694
150,Netherlands,"Milk, whole fresh cow",Emissions intensity,kg CO2eq/kg product,0.5406,0.527,0.5148,0.5095,0.5074,0.5027,0.4962,0.4951,0.4815,0.4477
150,Netherlands,"Meat, goat",Emissions intensity,kg CO2eq/kg product,17.7428,23.1195,18.0273,16.2363,19.0584,19.9832,21.7147,25.5832,22.5821,24.4413
150,Netherlands,"Milk, whole fresh goat",Emissions intensity,kg CO2eq/kg product,0.3421,0.3384,0.3247,0.3034,0.2935,0.3262,0.3272,0.3281,0.3292,0.33
